P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_to_P2_relative_position_tag,P1_to_obs_1_relative_position_tag,P1_to_obs_2_relative_position_tag,P1_to_obs_3_relative_position_tag,P1_to_obs_4_relative_position_tag,P1_to_obs_5_relative_position_tag,P2_to_obs_1_relative_position_tag,P2_to_obs_2_relative_position_tag,P2_to_obs_3_relative_position_tag,P2_to_obs_4_relative_position_tag,P2_to_obs_5_relative_position_tag,P1_to_goal_relative_position_tag,P2_to_goal_relative_position_tag,P1_action,reward,timestamp_milliseconds
"(-14, -37)","(11, -58)","(0.0, 79.0)","(-94, -40)","(-82, 62)","(92, -56)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(71, 62)","(85, 99)","(-15, -37)","(10, -58)","(0.0, 79.0)","(-95, -40)","(-83, 62)","(91, -56)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(70, 62)","(85, 99)",0,200,17667
"(-15, -37)","(10, -58)","(0.0, 79.0)","(-95, -40)","(-83, 62)","(91, -56)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(70, 62)","(85, 99)","(-16, -37)","(9, -58)","(0.0, 79.0)","(-96, -40)","(-84, 62)","(90, -56)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(69, 62)","(85, 99)",0,200,17704
"(-16, -37)","(9, -58)","(0.0, 79.0)","(-96, -40)","(-84, 62)","(90, -56)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(69, 62)","(85, 99)","(-17, -37)","(8, -58)","(0.0, 79.0)","(-97, -40)","(89, -56)","(-85, 62)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 62)","(85, 99)",0,200,17741
"(-17, -37)","(8, -58)","(0.0, 79.0)","(-97, -40)","(89, -56)","(-85, 62)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 62)","(85, 99)","(-17, -38)","(8, -59)","(0.0, 78.0)","(-85, 61)","(-97, -41)","(89, -57)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 61)","(85, 99)",0,200,17778
"(-17, -38)","(8, -59)","(0.0, 78.0)","(-85, 61)","(-97, -41)","(89, -57)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 61)","(85, 99)","(-17, -39)","(8, -60)","(0.0, 77.0)","(-85, 60)","(-97, -42)","(89, -58)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 60)","(85, 99)",2,200,17815
"(-17, -39)","(8, -60)","(0.0, 77.0)","(-85, 60)","(-97, -42)","(89, -58)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 60)","(85, 99)","(-17, -40)","(8, -61)","(0.0, 76.0)","(-85, 59)","(-97, -43)","(89, -59)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 59)","(85, 99)",2,200,17852
"(-17, -40)","(8, -61)","(0.0, 76.0)","(-85, 59)","(-97, -43)","(89, -59)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 59)","(85, 99)","(-17, -41)","(8, -62)","(0.0, 75.0)","(-85, 58)","(-97, -44)","(89, -60)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 58)","(85, 99)",2,200,17889
"(-17, -41)","(8, -62)","(0.0, 75.0)","(-85, 58)","(-97, -44)","(89, -60)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 58)","(85, 99)","(-17, -42)","(8, -63)","(0.0, 74.0)","(-85, 57)","(-97, -45)","(89, -61)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 57)","(85, 99)",2,200,17926
"(-17, -42)","(8, -63)","(0.0, 74.0)","(-85, 57)","(-97, -45)","(89, -61)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 57)","(85, 99)","(-17, -43)","(8, -64)","(0.0, 73.0)","(-85, 56)","(-97, -46)","(89, -62)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 56)","(85, 99)",2,200,17963
"(-17, -43)","(8, -64)","(0.0, 73.0)","(-85, 56)","(-97, -46)","(89, -62)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 56)","(85, 99)","(-17, -44)","(8, -65)","(0.0, 72.0)","(-85, 55)","(-97, -47)","(89, -63)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 55)","(85, 99)",2,200,18000
"(-17, -44)","(8, -65)","(0.0, 72.0)","(-85, 55)","(-97, -47)","(89, -63)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 55)","(85, 99)","(-17, -45)","(8, -66)","(0.0, 71.0)","(-85, 54)","(-97, -48)","(89, -64)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 54)","(85, 99)",2,200,18036
"(-17, -45)","(8, -66)","(0.0, 71.0)","(-85, 54)","(-97, -48)","(89, -64)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 54)","(85, 99)","(-17, -46)","(8, -67)","(0.0, 70.0)","(-85, 53)","(-97, -49)","(89, -65)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 53)","(85, 99)",2,200,18071
"(-17, -46)","(8, -67)","(0.0, 70.0)","(-85, 53)","(-97, -49)","(89, -65)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 53)","(85, 99)","(-17, -47)","(8, -68)","(0.0, 69.0)","(-85, 52)","(-97, -50)","(89, -66)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 52)","(85, 99)",2,200,18107
"(-17, -47)","(8, -68)","(0.0, 69.0)","(-85, 52)","(-97, -50)","(89, -66)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 52)","(85, 99)","(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)",2,200,18143
"(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)","(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)",2,200,18179
"(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)","(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)",2,200,18214
"(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)","(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)",2,200,18250
"(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)","(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)",2,200,18286
"(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)","(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)",0,200,18321
"(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)","(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)",0,200,18357
"(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)","(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)",0,200,18393
"(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)","(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)",0,200,18429
"(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)","(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)",0,200,18464
"(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)","(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)",0,200,18500
"(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)","(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)",0,200,18536
"(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)","(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)",0,200,18571
"(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)","(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)",0,200,18607
"(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)","(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)",0,200,18643
"(-17, -48)","(0.0, 68.0)","(8, -69)","(-85, 51)","(-97, -51)","(89, -67)","(25, -21)","(-80, -3)","(106, -19)","(0.0, 116.0)","(-68, 99)","(68, 51)","(85, 99)","(-18, -47)","(0.0, 68.0)","(7, -69)","(-86, 51)","(-98, -51)","(88, -67)","(25, -22)","(-80, -4)","(106, -20)","(0.0, 115.0)","(-68, 98)","(67, 51)","(85, 98)",0,200,18679
"(-18, -47)","(0.0, 68.0)","(7, -69)","(-86, 51)","(-98, -51)","(88, -67)","(25, -22)","(-80, -4)","(106, -20)","(0.0, 115.0)","(-68, 98)","(67, 51)","(85, 98)","(-19, -46)","(0.0, 68.0)","(6, -69)","(-87, 51)","(87, -67)","(-99, -51)","(25, -23)","(-80, -5)","(106, -21)","(0.0, 114.0)","(-68, 97)","(66, 51)","(85, 97)",0,200,18714
"(-19, -46)","(0.0, 68.0)","(6, -69)","(-87, 51)","(87, -67)","(-99, -51)","(25, -23)","(-80, -5)","(106, -21)","(0.0, 114.0)","(-68, 97)","(66, 51)","(85, 97)","(-20, -45)","(0.0, 68.0)","(5, -69)","(-88, 51)","(86, -67)","(-100, -51)","(25, -24)","(-80, -6)","(106, -22)","(0.0, 113.0)","(-68, 96)","(65, 51)","(85, 96)",0,200,18750
"(-20, -45)","(0.0, 68.0)","(5, -69)","(-88, 51)","(86, -67)","(-100, -51)","(25, -24)","(-80, -6)","(106, -22)","(0.0, 113.0)","(-68, 96)","(65, 51)","(85, 96)","(-20, -45)","(0.0, 67.0)","(5, -70)","(-88, 50)","(86, -68)","(-100, -52)","(25, -25)","(-80, -7)","(106, -23)","(0.0, 112.0)","(-68, 95)","(65, 50)","(85, 95)",0,200,18786
"(-20, -45)","(0.0, 67.0)","(5, -70)","(-88, 50)","(86, -68)","(-100, -52)","(25, -25)","(-80, -7)","(106, -23)","(0.0, 112.0)","(-68, 95)","(65, 50)","(85, 95)","(-20, -45)","(0.0, 66.0)","(5, -71)","(-88, 49)","(86, -69)","(-100, -53)","(25, -26)","(-80, -8)","(106, -24)","(0.0, 111.0)","(-68, 94)","(65, 49)","(85, 94)",2,200,18821
"(-20, -45)","(0.0, 66.0)","(5, -71)","(-88, 49)","(86, -69)","(-100, -53)","(25, -26)","(-80, -8)","(106, -24)","(0.0, 111.0)","(-68, 94)","(65, 49)","(85, 94)","(-20, -45)","(0.0, 65.0)","(5, -72)","(-88, 48)","(86, -70)","(-100, -54)","(25, -27)","(-80, -9)","(106, -25)","(0.0, 110.0)","(-68, 93)","(65, 48)","(85, 93)",2,200,18857
"(-20, -45)","(0.0, 65.0)","(5, -72)","(-88, 48)","(86, -70)","(-100, -54)","(25, -27)","(-80, -9)","(106, -25)","(0.0, 110.0)","(-68, 93)","(65, 48)","(85, 93)","(-20, -45)","(0.0, 64.0)","(5, -73)","(-88, 47)","(86, -71)","(-100, -55)","(25, -28)","(-80, -10)","(0.0, 109.0)","(106, -26)","(-68, 92)","(65, 47)","(85, 92)",2,200,18893
"(-20, -45)","(0.0, 64.0)","(5, -73)","(-88, 47)","(86, -71)","(-100, -55)","(25, -28)","(-80, -10)","(0.0, 109.0)","(106, -26)","(-68, 92)","(65, 47)","(85, 92)","(-20, -45)","(0.0, 63.0)","(5, -74)","(-88, 46)","(86, -72)","(-100, -56)","(25, -29)","(-80, -11)","(0.0, 108.0)","(106, -27)","(-68, 91)","(65, 46)","(85, 91)",2,200,18929
"(-20, -45)","(0.0, 63.0)","(5, -74)","(-88, 46)","(86, -72)","(-100, -56)","(25, -29)","(-80, -11)","(0.0, 108.0)","(106, -27)","(-68, 91)","(65, 46)","(85, 91)","(-20, -45)","(0.0, 62.0)","(5, -75)","(-88, 45)","(86, -73)","(-100, -57)","(25, -30)","(-80, -12)","(0.0, 107.0)","(106, -28)","(-68, 90)","(65, 45)","(85, 90)",2,200,18964
"(-20, -45)","(0.0, 62.0)","(5, -75)","(-88, 45)","(86, -73)","(-100, -57)","(25, -30)","(-80, -12)","(0.0, 107.0)","(106, -28)","(-68, 90)","(65, 45)","(85, 90)","(-20, -45)","(0.0, 61.0)","(5, -76)","(-88, 44)","(86, -74)","(-100, -58)","(25, -31)","(-80, -13)","(0.0, 106.0)","(106, -29)","(-68, 89)","(65, 44)","(85, 89)",2,200,19000
"(-20, -45)","(0.0, 61.0)","(5, -76)","(-88, 44)","(86, -74)","(-100, -58)","(25, -31)","(-80, -13)","(0.0, 106.0)","(106, -29)","(-68, 89)","(65, 44)","(85, 89)","(-20, -45)","(0.0, 60.0)","(5, -77)","(-88, 43)","(86, -75)","(-100, -59)","(25, -32)","(-80, -14)","(0.0, 105.0)","(106, -30)","(-68, 88)","(65, 43)","(85, 88)",2,200,19036
"(-20, -45)","(0.0, 60.0)","(5, -77)","(-88, 43)","(86, -75)","(-100, -59)","(25, -32)","(-80, -14)","(0.0, 105.0)","(106, -30)","(-68, 88)","(65, 43)","(85, 88)","(-20, -45)","(0.0, 59.0)","(5, -78)","(-88, 42)","(86, -76)","(-100, -60)","(25, -33)","(-80, -15)","(0.0, 104.0)","(-68, 87)","(106, -31)","(65, 42)","(85, 87)",2,200,19071
"(-20, -45)","(0.0, 59.0)","(5, -78)","(-88, 42)","(86, -76)","(-100, -60)","(25, -33)","(-80, -15)","(0.0, 104.0)","(-68, 87)","(106, -31)","(65, 42)","(85, 87)","(-20, -45)","(0.0, 58.0)","(5, -79)","(-88, 41)","(86, -77)","(-100, -61)","(25, -34)","(-80, -16)","(0.0, 103.0)","(-68, 86)","(106, -32)","(65, 41)","(85, 86)",2,200,19107
"(-20, -45)","(0.0, 58.0)","(5, -79)","(-88, 41)","(86, -77)","(-100, -61)","(25, -34)","(-80, -16)","(0.0, 103.0)","(-68, 86)","(106, -32)","(65, 41)","(85, 86)","(-20, -45)","(0.0, 57.0)","(5, -80)","(-88, 40)","(86, -78)","(-100, -62)","(25, -35)","(-80, -17)","(0.0, 102.0)","(-68, 85)","(106, -33)","(65, 40)","(85, 85)",2,200,19143
"(-20, -45)","(0.0, 57.0)","(5, -80)","(-88, 40)","(86, -78)","(-100, -62)","(25, -35)","(-80, -17)","(0.0, 102.0)","(-68, 85)","(106, -33)","(65, 40)","(85, 85)","(-21, -44)","(0.0, 57.0)","(4, -80)","(-89, 40)","(85, -78)","(-101, -62)","(25, -36)","(-80, -18)","(0.0, 101.0)","(-68, 84)","(106, -34)","(64, 40)","(85, 84)",2,200,19179
"(-21, -44)","(0.0, 57.0)","(4, -80)","(-89, 40)","(85, -78)","(-101, -62)","(25, -36)","(-80, -18)","(0.0, 101.0)","(-68, 84)","(106, -34)","(64, 40)","(85, 84)","(-22, -43)","(0.0, 57.0)","(3, -80)","(-90, 40)","(84, -78)","(-102, -62)","(25, -37)","(-80, -19)","(0.0, 100.0)","(-68, 83)","(106, -35)","(63, 40)","(85, 83)",0,200,19214
"(-22, -43)","(0.0, 57.0)","(3, -80)","(-90, 40)","(84, -78)","(-102, -62)","(25, -37)","(-80, -19)","(0.0, 100.0)","(-68, 83)","(106, -35)","(63, 40)","(85, 83)","(-23, -42)","(0.0, 57.0)","(2, -80)","(-91, 40)","(83, -78)","(-103, -62)","(25, -38)","(-80, -20)","(0.0, 99.0)","(-68, 82)","(106, -36)","(62, 40)","(85, 82)",0,200,19250
"(-23, -42)","(0.0, 57.0)","(2, -80)","(-91, 40)","(83, -78)","(-103, -62)","(25, -38)","(-80, -20)","(0.0, 99.0)","(-68, 82)","(106, -36)","(62, 40)","(85, 82)","(-24, -41)","(0.0, 57.0)","(1, -80)","(-92, 40)","(82, -78)","(-104, -62)","(25, -39)","(-80, -21)","(0.0, 98.0)","(-68, 81)","(106, -37)","(61, 40)","(85, 81)",0,200,19286
"(-24, -41)","(0.0, 57.0)","(1, -80)","(-92, 40)","(82, -78)","(-104, -62)","(25, -39)","(-80, -21)","(0.0, 98.0)","(-68, 81)","(106, -37)","(61, 40)","(85, 81)","(-25, -40)","(0.0, 57.0)","(0, -80)","(-93, 40)","(81, -78)","(-105, -62)","(25, -40)","(-80, -22)","(0.0, 97.0)","(-68, 80)","(106, -38)","(60, 40)","(85, 80)",0,200,19321
"(-25, -40)","(0.0, 57.0)","(0, -80)","(-93, 40)","(81, -78)","(-105, -62)","(25, -40)","(-80, -22)","(0.0, 97.0)","(-68, 80)","(106, -38)","(60, 40)","(85, 80)","(-26, -39)","(0.0, 57.0)","(0.0, -80.0)","(-94, 40)","(80, -78)","(-106, -62)","(25, -41)","(-80, -23)","(0.0, 96.0)","(-68, 79)","(106, -39)","(59, 40)","(85, 79)",0,200,19357
"(-26, -39)","(0.0, 57.0)","(0.0, -80.0)","(-94, 40)","(80, -78)","(-106, -62)","(25, -41)","(-80, -23)","(0.0, 96.0)","(-68, 79)","(106, -39)","(59, 40)","(85, 79)","(-27, -38)","(0.0, 57.0)","(0.0, -80.0)","(-95, 40)","(79, -78)","(-107, -62)","(25, -42)","(-80, -24)","(0.0, 95.0)","(-68, 78)","(106, -40)","(58, 40)","(85, 78)",0,200,19393
"(-27, -38)","(0.0, 57.0)","(0.0, -80.0)","(-95, 40)","(79, -78)","(-107, -62)","(25, -42)","(-80, -24)","(0.0, 95.0)","(-68, 78)","(106, -40)","(58, 40)","(85, 78)","(-28, -37)","(0.0, 57.0)","(0.0, -80.0)","(-96, 40)","(78, -78)","(-108, -62)","(25, -43)","(-80, -25)","(0.0, 94.0)","(-68, 77)","(106, -41)","(57, 40)","(85, 77)",0,200,19429
"(-28, -37)","(0.0, 57.0)","(0.0, -80.0)","(-96, 40)","(78, -78)","(-108, -62)","(25, -43)","(-80, -25)","(0.0, 94.0)","(-68, 77)","(106, -41)","(57, 40)","(85, 77)","(-29, -36)","(0.0, 57.0)","(0.0, -80.0)","(-97, 40)","(77, -78)","(-109, -62)","(25, -44)","(-80, -26)","(0.0, 93.0)","(-68, 76)","(106, -42)","(56, 40)","(85, 76)",0,200,19464
"(-29, -36)","(0.0, 57.0)","(0.0, -80.0)","(-97, 40)","(77, -78)","(-109, -62)","(25, -44)","(-80, -26)","(0.0, 93.0)","(-68, 76)","(106, -42)","(56, 40)","(85, 76)","(-30, -35)","(0.0, 57.0)","(0.0, -80.0)","(-98, 40)","(76, -78)","(-110, -62)","(25, -45)","(-80, -27)","(0.0, 92.0)","(-68, 75)","(106, -43)","(55, 40)","(85, 75)",0,200,19500
"(-30, -35)","(0.0, 57.0)","(0.0, -80.0)","(-98, 40)","(76, -78)","(-110, -62)","(25, -45)","(-80, -27)","(0.0, 92.0)","(-68, 75)","(106, -43)","(55, 40)","(85, 75)","(-31, -34)","(0.0, 57.0)","(0.0, -80.0)","(-99, 40)","(75, -78)","(-111, -62)","(25, -46)","(-80, -28)","(0.0, 91.0)","(-68, 74)","(106, -44)","(54, 40)","(85, 74)",0,200,19536
"(-31, -34)","(0.0, 57.0)","(0.0, -80.0)","(-99, 40)","(75, -78)","(-111, -62)","(25, -46)","(-80, -28)","(0.0, 91.0)","(-68, 74)","(106, -44)","(54, 40)","(85, 74)","(-32, -33)","(0.0, 57.0)","(0.0, -80.0)","(74, -78)","(-100, 40)","(-51, 117)","(25, -47)","(-80, -29)","(0.0, 90.0)","(-68, 73)","(106, -45)","(53, 40)","(85, 73)",0,200,19571
"(-32, -33)","(0.0, 57.0)","(0.0, -80.0)","(74, -78)","(-100, 40)","(-51, 117)","(25, -47)","(-80, -29)","(0.0, 90.0)","(-68, 73)","(106, -45)","(53, 40)","(85, 73)","(-33, -33)","(0.0, 57.0)","(0.0, -80.0)","(73, -78)","(-101, 40)","(-52, 117)","(25, -47)","(-80, -29)","(0.0, 90.0)","(-68, 73)","(106, -45)","(52, 40)","(85, 73)",0,200,19607
"(-33, -33)","(0.0, 57.0)","(0.0, -80.0)","(73, -78)","(-101, 40)","(-52, 117)","(25, -47)","(-80, -29)","(0.0, 90.0)","(-68, 73)","(106, -45)","(52, 40)","(85, 73)","(-34, -33)","(0.0, 57.0)","(0.0, -80.0)","(72, -78)","(-102, 40)","(-53, 117)","(25, -47)","(-80, -29)","(0.0, 90.0)","(-68, 73)","(106, -45)","(51, 40)","(85, 73)",0,200,19643
"(-34, -33)","(0.0, 57.0)","(0.0, -80.0)","(72, -78)","(-102, 40)","(-53, 117)","(25, -47)","(-80, -29)","(0.0, 90.0)","(-68, 73)","(106, -45)","(51, 40)","(85, 73)","(-35, -33)","(0.0, 57.0)","(0.0, -80.0)","(71, -78)","(-103, 40)","(-54, 117)","(25, -47)","(-80, -29)","(0.0, 90.0)","(-68, 73)","(106, -45)","(50, 40)","(85, 73)",0,200,19679
"(-35, -33)","(0.0, 57.0)","(0.0, -80.0)","(71, -78)","(-103, 40)","(-54, 117)","(25, -47)","(-80, -29)","(0.0, 90.0)","(-68, 73)","(106, -45)","(50, 40)","(85, 73)","(-35, -34)","(0.0, 56.0)","(0.0, -81.0)","(71, -79)","(-103, 39)","(-54, 116)","(25, -47)","(-80, -29)","(0.0, 90.0)","(-68, 73)","(106, -45)","(50, 39)","(85, 73)",0,200,19714
"(-35, -34)","(0.0, 56.0)","(0.0, -81.0)","(71, -79)","(-103, 39)","(-54, 116)","(25, -47)","(-80, -29)","(0.0, 90.0)","(-68, 73)","(106, -45)","(50, 39)","(85, 73)","(-35, -35)","(0.0, 55.0)","(0.0, -82.0)","(71, -80)","(-103, 38)","(-54, 115)","(25, -47)","(-80, -29)","(0.0, 90.0)","(-68, 73)","(106, -45)","(50, 38)","(85, 73)",2,200,19750
"(-35, -35)","(0.0, 55.0)","(0.0, -82.0)","(71, -80)","(-103, 38)","(-54, 115)","(25, -47)","(-80, -29)","(0.0, 90.0)","(-68, 73)","(106, -45)","(50, 38)","(85, 73)","(-35, -36)","(0.0, 54.0)","(0.0, -83.0)","(71, -81)","(-103, 37)","(-54, 114)","(25, -47)","(-80, -29)","(0.0, 90.0)","(-68, 73)","(106, -45)","(50, 37)","(85, 73)",2,200,19786
"(-35, -36)","(0.0, 54.0)","(0.0, -83.0)","(71, -81)","(-103, 37)","(-54, 114)","(25, -47)","(-80, -29)","(0.0, 90.0)","(-68, 73)","(106, -45)","(50, 37)","(85, 73)","(-35, -36)","(0.0, 54.0)","(0.0, -83.0)","(71, -81)","(-103, 37)","(-54, 114)","(25, -47)","(-80, -29)","(0.0, 90.0)","(-68, 73)","(106, -45)","(50, 37)","(85, 73)",2,200,19821
"(-35, -36)","(0.0, 54.0)","(0.0, -83.0)","(71, -81)","(-103, 37)","(-54, 114)","(25, -47)","(-80, -29)","(0.0, 90.0)","(-68, 73)","(106, -45)","(50, 37)","(85, 73)","(-35, -36)","(0.0, 54.0)","(0.0, -83.0)","(71, -81)","(-103, 37)","(-54, 114)","(25, -47)","(-80, -29)","(0.0, 90.0)","(-68, 73)","(106, -45)","(50, 37)","(85, 73)",2,200,19857
