P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_action,P2_action,reward,timestamp_milliseconds
"(49, 13)","(0.0, 34.0)","(7, 58)","(12, 69)","(74, -6)","(0.0, 114.0)","(-9, 21)","(25, -19)","(0.0, 45.0)","(0.0, 56.0)","(0.0, 101.0)","(-147, -41)","(-196, -54)",1,1,0,41815
"(49, 13)","(0.0, 34.0)","(8, 58)","(13, 69)","(75, -6)","(0.0, 114.0)","(-8, 21)","(26, -19)","(0.0, 45.0)","(0.0, 56.0)","(0.0, 101.0)","(-146, -41)","(-195, -54)",1,1,0,41852
"(49, 13)","(0.0, 34.0)","(9, 58)","(14, 69)","(76, -6)","(0.0, 114.0)","(-7, 21)","(27, -19)","(0.0, 45.0)","(0.0, 56.0)","(0.0, 101.0)","(-145, -41)","(-194, -54)",1,1,0,41889
"(49, 13)","(0.0, 34.0)","(10, 58)","(15, 69)","(77, -6)","(0.0, 114.0)","(-6, 21)","(28, -19)","(0.0, 45.0)","(0.0, 56.0)","(0.0, 101.0)","(-144, -41)","(-193, -54)",1,1,0,41926
"(49, 13)","(0.0, 34.0)","(11, 58)","(16, 69)","(78, -6)","(0.0, 114.0)","(-5, 21)","(29, -19)","(0.0, 45.0)","(0.0, 56.0)","(0.0, 101.0)","(-143, -41)","(-192, -54)",1,1,0,41963
"(49, 13)","(0.0, 34.0)","(12, 58)","(17, 69)","(79, -6)","(0.0, 114.0)","(-4, 21)","(30, -19)","(0.0, 45.0)","(0.0, 56.0)","(0.0, 101.0)","(-142, -41)","(-191, -54)",1,1,0,42000
"(49, 13)","(0.0, 34.0)","(13, 58)","(18, 69)","(80, -6)","(0.0, 114.0)","(-3, 21)","(31, -19)","(0.0, 45.0)","(0.0, 56.0)","(0.0, 101.0)","(-141, -41)","(-190, -54)",1,1,0,42037
"(49, 13)","(0.0, 34.0)","(14, 58)","(19, 69)","(81, -6)","(0, 114)","(-2, 21)","(32, -19)","(0.0, 45.0)","(0.0, 56.0)","(0.0, 101.0)","(-140, -41)","(-189, -54)",1,1,0,42074
"(49, 13)","(0.0, 34.0)","(15, 58)","(20, 69)","(82, -6)","(1, 114)","(-1, 21)","(33, -19)","(0.0, 45.0)","(0.0, 56.0)","(0.0, 101.0)","(-139, -41)","(-188, -54)",1,1,0,42111
"(49, 13)","(0.0, 34.0)","(16, 58)","(21, 69)","(83, -6)","(2, 114)","(0, 21)","(34, -19)","(0.0, 45.0)","(0.0, 56.0)","(0.0, 101.0)","(-138, -41)","(-187, -54)",1,1,0,42148
"(49, 13)","(0.0, 35.0)","(16, 59)","(21, 70)","(83, -5)","(2, 115)","(0, 22)","(34, -18)","(0.0, 46.0)","(0.0, 57.0)","(0.0, 102.0)","(-138, -40)","(-187, -53)",1,3,0,42185
"(49, 13)","(0.0, 36.0)","(16, 60)","(21, 71)","(83, -4)","(2, 116)","(0, 23)","(34, -17)","(0.0, 47.0)","(0.0, 58.0)","(0.0, 103.0)","(-138, -39)","(-187, -52)",1,3,0,42222
"(49, 13)","(0.0, 37.0)","(16, 61)","(21, 72)","(83, -3)","(2, 117)","(0, 24)","(34, -16)","(0.0, 48.0)","(0.0, 59.0)","(0.0, 104.0)","(-138, -38)","(-187, -51)",1,3,0,42259
"(49, 13)","(0.0, 38.0)","(16, 62)","(21, 73)","(83, -2)","(2, 118)","(0, 25)","(34, -15)","(0.0, 49.0)","(0.0, 60.0)","(0.0, 105.0)","(-138, -37)","(-187, -50)",1,3,0,42296
"(49, 13)","(0.0, 39.0)","(16, 63)","(21, 74)","(83, -1)","(2, 119)","(0, 26)","(34, -14)","(0.0, 50.0)","(0.0, 61.0)","(0.0, 106.0)","(-138, -36)","(-187, -49)",1,3,0,42333
"(49, 13)","(0.0, 40.0)","(16, 64)","(21, 75)","(83, 0)","(2, 120)","(0, 27)","(34, -13)","(0.0, 51.0)","(0.0, 62.0)","(0.0, 107.0)","(-138, -35)","(-187, -48)",1,3,0,42370
"(49, 13)","(0.0, 41.0)","(16, 65)","(21, 76)","(83.0, 0.0)","(2, 121)","(0, 28)","(34, -12)","(0.0, 52.0)","(0.0, 63.0)","(0.0, 108.0)","(-138, -34)","(-187, -47)",1,3,0,42407
"(49, 13)","(0.0, 42.0)","(16, 66)","(21, 77)","(83.0, 0.0)","(2, 122)","(0, 29)","(34, -11)","(0.0, 53.0)","(0.0, 64.0)","(0.0, 109.0)","(-138, -33)","(-187, -46)",1,3,0,42444
"(49, 13)","(0.0, 43.0)","(16, 67)","(21, 78)","(83.0, 0.0)","(2, 123)","(0, 30)","(34, -10)","(0.0, 54.0)","(0.0, 65.0)","(0.0, 110.0)","(-138, -32)","(-187, -45)",1,3,0,42481
"(49, 13)","(0.0, 44.0)","(16, 68)","(21, 79)","(83.0, 0.0)","(2, 124)","(0, 31)","(34, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-138, -31)","(-187, -44)",1,3,0,42519
"(49, 13)","(0.0, 44.0)","(17, 68)","(22, 79)","(84.0, 0.0)","(3, 124)","(0.0, 31.0)","(35, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-137, -31)","(-186, -44)",1,1,0,42556
"(49, 13)","(0.0, 44.0)","(18, 68)","(23, 79)","(85.0, 0.0)","(4, 124)","(0.0, 31.0)","(36, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-136, -31)","(-185, -44)",1,1,0,42593
"(49, 13)","(0.0, 44.0)","(19, 68)","(24, 79)","(86.0, 0.0)","(5, 124)","(0.0, 31.0)","(37, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-135, -31)","(-184, -44)",1,1,0,42630
"(49, 13)","(0.0, 44.0)","(20, 68)","(25, 79)","(87.0, 0.0)","(6, 124)","(0.0, 31.0)","(38, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-134, -31)","(-183, -44)",1,1,0,42667
"(49, 13)","(0.0, 44.0)","(21, 68)","(26, 79)","(88.0, 0.0)","(7, 124)","(0.0, 31.0)","(39, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-133, -31)","(-182, -44)",1,1,0,42704
"(49, 13)","(0.0, 44.0)","(22, 68)","(27, 79)","(89.0, 0.0)","(8, 124)","(0.0, 31.0)","(40, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-132, -31)","(-181, -44)",1,1,0,42741
"(49, 13)","(0.0, 44.0)","(23, 68)","(28, 79)","(90.0, 0.0)","(9, 124)","(0.0, 31.0)","(41, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-131, -31)","(-180, -44)",1,1,0,42778
"(49, 13)","(0.0, 44.0)","(24, 68)","(29, 79)","(91.0, 0.0)","(10, 124)","(0.0, 31.0)","(42, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-130, -31)","(-179, -44)",1,1,0,42815
"(49, 13)","(0.0, 44.0)","(24, 68)","(29, 79)","(91.0, 0.0)","(10, 124)","(0.0, 31.0)","(42, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-130, -31)","(-179, -44)",1,4,0,42852
"(49, 13)","(0.0, 44.0)","(24, 68)","(29, 79)","(91.0, 0.0)","(10, 124)","(0.0, 31.0)","(42, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-130, -31)","(-179, -44)",1,4,0,42889
"(49, 13)","(0.0, 44.0)","(24, 68)","(29, 79)","(91.0, 0.0)","(10, 124)","(0.0, 31.0)","(42, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-130, -31)","(-179, -44)",1,4,0,42926
"(49, 13)","(0.0, 44.0)","(24, 68)","(29, 79)","(91.0, 0.0)","(10, 124)","(0.0, 31.0)","(42, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-130, -31)","(-179, -44)",1,4,0,42963
"(49, 13)","(0.0, 44.0)","(24, 68)","(29, 79)","(91.0, 0.0)","(10, 124)","(0.0, 31.0)","(42, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-130, -31)","(-179, -44)",1,4,0,43000
"(49, 13)","(0.0, 44.0)","(24, 68)","(29, 79)","(91.0, 0.0)","(10, 124)","(0.0, 31.0)","(42, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-130, -31)","(-179, -44)",1,4,0,43036
"(49, 13)","(0.0, 44.0)","(24, 68)","(29, 79)","(91.0, 0.0)","(10, 124)","(0.0, 31.0)","(42, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-130, -31)","(-179, -44)",1,4,0,43071
"(49, 13)","(0.0, 44.0)","(24, 68)","(29, 79)","(91.0, 0.0)","(10, 124)","(0.0, 31.0)","(42, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-130, -31)","(-179, -44)",1,4,0,43107
"(49, 13)","(0.0, 44.0)","(24, 68)","(29, 79)","(91.0, 0.0)","(10, 124)","(0.0, 31.0)","(42, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-130, -31)","(-179, -44)",1,4,0,43143
"(49, 13)","(0.0, 44.0)","(24, 68)","(29, 79)","(91.0, 0.0)","(10, 124)","(0.0, 31.0)","(42, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-130, -31)","(-179, -44)",1,4,0,43179
"(49, 13)","(0.0, 44.0)","(24, 68)","(29, 79)","(91.0, 0.0)","(10, 124)","(0.0, 31.0)","(42, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-130, -31)","(-179, -44)",1,4,0,43214
"(49, 13)","(0.0, 44.0)","(24, 68)","(29, 79)","(91.0, 0.0)","(10, 124)","(0.0, 31.0)","(42, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-130, -31)","(-179, -44)",1,4,0,43250
"(49, 13)","(0.0, 44.0)","(24, 68)","(29, 79)","(91.0, 0.0)","(10, 124)","(0.0, 31.0)","(42, -9)","(0.0, 55.0)","(0.0, 66.0)","(0.0, 111.0)","(-130, -31)","(-179, -44)",1,4,0,43286
"(49, 13)","(0.0, 45.0)","(24, 69)","(29, 80)","(91.0, 0.0)","(10, 125)","(0.0, 32.0)","(42, -8)","(0.0, 56.0)","(0.0, 67.0)","(0.0, 112.0)","(-130, -30)","(-179, -43)",1,3,0,43321
"(49, 13)","(0.0, 46.0)","(24, 70)","(29, 81)","(91.0, 0.0)","(10, 126)","(0.0, 33.0)","(42, -7)","(0.0, 57.0)","(0.0, 68.0)","(0.0, 113.0)","(-130, -29)","(-179, -42)",1,3,0,43357
"(49, 13)","(0.0, 47.0)","(24, 71)","(29, 82)","(91.0, 0.0)","(10, 127)","(0.0, 34.0)","(42, -6)","(0.0, 58.0)","(0.0, 69.0)","(0.0, 114.0)","(-130, -28)","(-179, -41)",1,3,0,43393
"(49, 13)","(0.0, 48.0)","(24, 72)","(29, 83)","(91.0, 0.0)","(10, 128)","(0.0, 35.0)","(42, -5)","(0.0, 59.0)","(0.0, 70.0)","(0.0, 115.0)","(-130, -27)","(-179, -40)",1,3,0,43429
"(49, 13)","(0.0, 49.0)","(24, 73)","(29, 84)","(91.0, 0.0)","(10, 129)","(0.0, 36.0)","(42, -4)","(0.0, 60.0)","(0.0, 71.0)","(0.0, 116.0)","(-130, -26)","(-179, -39)",1,3,0,43464
"(49, 13)","(0.0, 49.0)","(25, 73)","(30, 84)","(92.0, 0.0)","(11, 129)","(0.0, 36.0)","(43, -4)","(0.0, 60.0)","(0.0, 71.0)","(0.0, 116.0)","(-129, -26)","(-178, -39)",1,1,0,43500
"(49, 13)","(0.0, 49.0)","(26, 73)","(31, 84)","(93.0, 0.0)","(12, 129)","(0.0, 36.0)","(44, -4)","(0.0, 60.0)","(0.0, 71.0)","(0.0, 116.0)","(-128, -26)","(-177, -39)",1,1,0,43536
"(49, 13)","(0, 49)","(27, 73)","(32, 84)","(94.0, 0.0)","(13, 129)","(0.0, 36.0)","(45, -4)","(0.0, 60.0)","(0.0, 71.0)","(0.0, 116.0)","(-127, -26)","(-176, -39)",1,1,0,43571
"(49, 13)","(1, 49)","(28, 73)","(33, 84)","(95.0, 0.0)","(14, 129)","(0.0, 36.0)","(46, -4)","(0.0, 60.0)","(0.0, 71.0)","(0.0, 116.0)","(-126, -26)","(-175, -39)",1,1,0,43607
"(49, 13)","(2, 49)","(29, 73)","(34, 84)","(96.0, 0.0)","(15, 129)","(0.0, 36.0)","(47, -4)","(0.0, 60.0)","(0.0, 71.0)","(0.0, 116.0)","(-125, -26)","(-174, -39)",1,1,0,43643
"(49, 13)","(3, 49)","(30, 73)","(35, 84)","(97.0, 0.0)","(16, 129)","(0.0, 36.0)","(48, -4)","(0.0, 60.0)","(0.0, 71.0)","(0.0, 116.0)","(-124, -26)","(-173, -39)",1,1,0,43679
"(49, 13)","(4, 49)","(31, 73)","(36, 84)","(98.0, 0.0)","(17, 129)","(0.0, 36.0)","(49, -4)","(0.0, 60.0)","(0.0, 71.0)","(0.0, 116.0)","(-123, -26)","(-172, -39)",1,1,0,43714
"(49, 13)","(5, 49)","(32, 73)","(37, 84)","(99.0, 0.0)","(18, 129)","(0.0, 36.0)","(50, -4)","(0.0, 60.0)","(0.0, 71.0)","(0.0, 116.0)","(-122, -26)","(-171, -39)",1,1,0,43750
"(49, 13)","(6, 49)","(33, 73)","(38, 84)","(100.0, 0.0)","(19, 129)","(0.0, 36.0)","(51, -4)","(0.0, 60.0)","(0.0, 71.0)","(0.0, 116.0)","(-121, -26)","(-170, -39)",1,1,0,43786
"(49, 13)","(7, 49)","(34, 73)","(39, 84)","(101.0, 0.0)","(20, 129)","(0.0, 36.0)","(52, -4)","(0.0, 60.0)","(0.0, 71.0)","(0.0, 116.0)","(-120, -26)","(-169, -39)",1,1,0,43821
"(49, 13)","(8, 49)","(35, 73)","(40, 84)","(102.0, 0.0)","(21, 129)","(0.0, 36.0)","(53, -4)","(0.0, 60.0)","(0.0, 71.0)","(0.0, 116.0)","(-119, -26)","(-168, -39)",1,1,0,43857
"(49, 13)","(9, 49)","(36, 73)","(41, 84)","(103.0, 0.0)","(22, 129)","(0.0, 36.0)","(54, -4)","(0.0, 60.0)","(0.0, 71.0)","(0.0, 116.0)","(-118, -26)","(-167, -39)",1,1,0,43893
"(49, 13)","(10, 49)","(37, 73)","(42, 84)","(104.0, 0.0)","(23, 129)","(0.0, 36.0)","(55, -4)","(0.0, 60.0)","(0.0, 71.0)","(0.0, 116.0)","(-117, -26)","(-166, -39)",1,1,0,43929
"(49, 13)","(11, 49)","(38, 73)","(43, 84)","(105.0, 0.0)","(24, 129)","(0.0, 36.0)","(56, -4)","(0.0, 60.0)","(0.0, 71.0)","(0.0, 116.0)","(-116, -26)","(-165, -39)",1,1,0,43964
"(49, 13)","(12, 49)","(39, 73)","(44, 84)","(106.0, 0.0)","(25, 129)","(0.0, 36.0)","(57, -4)","(0.0, 60.0)","(0.0, 71.0)","(0.0, 116.0)","(-115, -26)","(-164, -39)",1,1,0,44000
"(49, 13)","(13, 49)","(40, 73)","(45, 84)","(107.0, 0.0)","(26, 129)","(0.0, 36.0)","(58, -4)","(0.0, 60.0)","(0.0, 71.0)","(0.0, 116.0)","(-114, -26)","(-163, -39)",1,1,0,44037
"(49, 13)","(14, 49)","(41, 73)","(46, 84)","(108.0, 0.0)","(27, 129)","(0.0, 36.0)","(59, -4)","(0.0, 60.0)","(0.0, 71.0)","(0.0, 116.0)","(-113, -26)","(-162, -39)",1,1,0,44074
"(49, 13)","(15, 49)","(42, 73)","(47, 84)","(109.0, 0.0)","(28, 129)","(0.0, 36.0)","(0.0, 60.0)","(60, -4)","(0.0, 71.0)","(0.0, 116.0)","(-112, -26)","(-161, -39)",1,1,0,44111
"(49, 13)","(16, 49)","(43, 73)","(48, 84)","(110.0, 0.0)","(29, 129)","(0.0, 36.0)","(0.0, 60.0)","(61, -4)","(0.0, 71.0)","(0.0, 116.0)","(-111, -26)","(-160, -39)",1,1,0,44148
"(49, 13)","(17, 49)","(44, 73)","(49, 84)","(111.0, 0.0)","(30, 129)","(0.0, 36.0)","(0.0, 60.0)","(62, -4)","(0, 71)","(0.0, 116.0)","(-110, -26)","(-159, -39)",1,1,0,44185
"(49, 13)","(18, 49)","(45, 73)","(50, 84)","(112.0, 0.0)","(-71, 112)","(0.0, 36.0)","(0.0, 60.0)","(63, -4)","(1, 71)","(0.0, 116.0)","(-109, -26)","(-158, -39)",1,1,0,44222
"(49, 13)","(19, 49)","(46, 73)","(51, 84)","(113.0, 0.0)","(-132.0, 0.0)","(0.0, 36.0)","(0.0, 60.0)","(64, -4)","(2, 71)","(0.0, 116.0)","(-108, -26)","(-157, -39)",1,1,0,44259
"(49, 13)","(20, 49)","(47, 73)","(52, 84)","(114.0, 0.0)","(-131.0, 0.0)","(0.0, 36.0)","(0.0, 60.0)","(65, -4)","(3, 71)","(0.0, 116.0)","(-107, -26)","(-156, -39)",1,1,0,44296
"(49, 13)","(21, 49)","(48, 73)","(53, 84)","(115.0, 0.0)","(-130.0, 0.0)","(0.0, 36.0)","(0.0, 60.0)","(66, -4)","(4, 71)","(0.0, 116.0)","(-106, -26)","(-155, -39)",1,1,0,44333
"(49, 13)","(22, 49)","(49, 73)","(54, 84)","(116.0, 0.0)","(-129.0, 0.0)","(0.0, 36.0)","(0, 60)","(67, -4)","(5, 71)","(0.0, 116.0)","(-105, -26)","(-154, -39)",1,1,0,44370
"(49, 13)","(23, 49)","(50, 73)","(55, 84)","(117.0, 0.0)","(-128.0, 0.0)","(0.0, 36.0)","(1, 60)","(68, -4)","(6, 71)","(0.0, 116.0)","(-104, -26)","(-153, -39)",1,1,0,44407
"(49, 13)","(24, 49)","(51, 73)","(56, 84)","(118.0, 0.0)","(-127.0, 0.0)","(0.0, 36.0)","(2, 60)","(69, -4)","(7, 71)","(0.0, 116.0)","(-103, -26)","(-152, -39)",1,1,0,44444
"(49, 13)","(25, 49)","(52, 73)","(57, 84)","(119.0, 0.0)","(-126.0, 0.0)","(0.0, 36.0)","(3, 60)","(70, -4)","(8, 71)","(0.0, 116.0)","(-102, -26)","(-151, -39)",1,1,0,44481
"(49, 13)","(26, 49)","(53, 73)","(58, 84)","(120.0, 0.0)","(-125.0, 0.0)","(0.0, 36.0)","(4, 60)","(71, -4)","(9, 71)","(0.0, 116.0)","(-101, -26)","(-150, -39)",1,1,0,44519
"(49, 13)","(27, 49)","(54, 73)","(59, 84)","(121.0, 0.0)","(-124.0, 0.0)","(0.0, 36.0)","(5, 60)","(10, 71)","(72, -4)","(0.0, 116.0)","(-100, -26)","(-149, -39)",1,1,0,44556
"(49, 13)","(28, 49)","(55, 73)","(60, 84)","(122.0, 0.0)","(-123.0, 0.0)","(0.0, 36.0)","(6, 60)","(11, 71)","(73, -4)","(0.0, 116.0)","(-99, -26)","(-148, -39)",1,1,0,44593
"(49, 13)","(29, 49)","(56, 73)","(61, 84)","(-122.0, 0.0)","(123.0, 0.0)","(0.0, 36.0)","(7, 60)","(12, 71)","(74, -4)","(0.0, 116.0)","(-98, -26)","(-147, -39)",1,1,0,44630
"(49, 13)","(30, 49)","(57, 73)","(62, 84)","(-121.0, 0.0)","(124.0, 0.0)","(0.0, 36.0)","(8, 60)","(13, 71)","(75, -4)","(0.0, 116.0)","(-97, -26)","(-146, -39)",1,1,0,44667
"(49, 13)","(31, 49)","(58, 73)","(63, 84)","(-120.0, 0.0)","(125.0, 0.0)","(0.0, 36.0)","(9, 60)","(14, 71)","(76, -4)","(0.0, 116.0)","(-96, -26)","(-145, -39)",1,1,0,44704
"(49, 13)","(32, 49)","(59, 73)","(64, 84)","(-119.0, 0.0)","(-57, 112)","(0.0, 36.0)","(10, 60)","(15, 71)","(77, -4)","(0.0, 116.0)","(-95, -26)","(-144, -39)",1,1,0,44741
"(49, 13)","(33, 49)","(60, 73)","(65, 84)","(-118.0, 0.0)","(-56, 112)","(0.0, 36.0)","(11, 60)","(16, 71)","(78, -4)","(0.0, 116.0)","(-94, -26)","(-143, -39)",1,1,0,44778
"(49, 13)","(34, 49)","(61, 73)","(66, 84)","(-117.0, 0.0)","(-55, 112)","(0.0, 36.0)","(12, 60)","(17, 71)","(79, -4)","(0.0, 116.0)","(-93, -26)","(-142, -39)",1,1,0,44815
"(49, 13)","(35, 49)","(62, 73)","(67, 84)","(-116.0, 0.0)","(-54, 112)","(0.0, 36.0)","(13, 60)","(18, 71)","(80, -4)","(0.0, 116.0)","(-92, -26)","(-141, -39)",1,1,0,44852
"(49, 13)","(36, 49)","(63, 73)","(68, 84)","(-115.0, 0.0)","(-53, 112)","(0.0, 36.0)","(14, 60)","(19, 71)","(81, -4)","(0, 116)","(-91, -26)","(-140, -39)",1,1,0,44889
"(49, 13)","(36, 49)","(63, 73)","(68, 84)","(-115.0, 0.0)","(-53, 112)","(0.0, 36.0)","(14, 60)","(19, 71)","(81, -4)","(0, 116)","(-91, -26)","(-140, -39)",1,4,0,44926
"(49, 13)","(36, 49)","(63, 73)","(68, 84)","(-115.0, 0.0)","(-53, 112)","(0.0, 36.0)","(14, 60)","(19, 71)","(81, -4)","(0, 116)","(-91, -26)","(-140, -39)",1,4,0,44963
"(49, 13)","(36, 49)","(63, 73)","(68, 84)","(-115.0, 0.0)","(-53, 112)","(0.0, 36.0)","(14, 60)","(19, 71)","(81, -4)","(0, 116)","(-91, -26)","(-140, -39)",1,4,0,45000
"(49, 13)","(36, 49)","(63, 73)","(68, 84)","(-115.0, 0.0)","(-53, 112)","(0.0, 36.0)","(14, 60)","(19, 71)","(81, -4)","(0, 116)","(-91, -26)","(-140, -39)",1,4,0,45037
"(49, 13)","(36, 49)","(63, 73)","(68, 84)","(-115.0, 0.0)","(-53, 112)","(0.0, 36.0)","(14, 60)","(19, 71)","(81, -4)","(0, 116)","(-91, -26)","(-140, -39)",1,4,0,45074
"(49, 13)","(37, 49)","(64, 73)","(69, 84)","(-114.0, 0.0)","(-52, 112)","(0.0, 36.0)","(15, 60)","(20, 71)","(82, -4)","(1, 116)","(-90, -26)","(-139, -39)",1,1,0,45111
"(49, 13)","(38, 49)","(65, 73)","(70, 84)","(-113.0, 0.0)","(-51, 112)","(0.0, 36.0)","(16, 60)","(21, 71)","(83, -4)","(2, 116)","(-89, -26)","(-138, -39)",1,1,0,45148
"(49, 13)","(39, 49)","(66, 73)","(71, 84)","(-112.0, 0.0)","(-50, 112)","(0.0, 36.0)","(17, 60)","(22, 71)","(84, -4)","(3, 116)","(-88, -26)","(-137, -39)",1,1,0,45185
"(49, 13)","(40, 49)","(67, 73)","(72, 84)","(-111.0, 0.0)","(-49, 112)","(0.0, 36.0)","(18, 60)","(23, 71)","(85, -4)","(4, 116)","(-87, -26)","(-136, -39)",1,1,0,45222
"(49, 13)","(41, 49)","(68, 73)","(-110.0, 0.0)","(73, 84)","(-48, 112)","(0.0, 36.0)","(19, 60)","(24, 71)","(86, -4)","(5, 116)","(-86, -26)","(-135, -39)",1,1,0,45259
"(49, 13)","(42, 49)","(69, 73)","(-109.0, 0.0)","(74, 84)","(-47, 112)","(0.0, 36.0)","(20, 60)","(25, 71)","(87, -4)","(6, 116)","(-85, -26)","(-134, -39)",1,1,0,45296
"(49, 13)","(43, 49)","(70, 73)","(-108.0, 0.0)","(75, 84)","(-46, 112)","(0.0, 36.0)","(21, 60)","(26, 71)","(88, -4)","(7, 116)","(-84, -26)","(-133, -39)",1,1,0,45333
"(49, 13)","(44, 49)","(71, 73)","(-107.0, 0.0)","(76, 84)","(-45, 112)","(0.0, 36.0)","(22, 60)","(27, 71)","(89, -4)","(8, 116)","(-83, -26)","(-132, -39)",1,1,0,45370
"(49, 13)","(45, 49)","(72, 73)","(-106.0, 0.0)","(77, 84)","(-44, 112)","(0.0, 36.0)","(23, 60)","(28, 71)","(90, -4)","(9, 116)","(-82, -26)","(-131, -39)",1,1,0,45407
"(49, 13)","(46, 49)","(73, 73)","(-105.0, 0.0)","(78, 84)","(-43, 112)","(0.0, 36.0)","(24, 60)","(29, 71)","(91, -4)","(10, 116)","(-81, -26)","(-130, -39)",1,1,0,45444
"(49, 13)","(47, 49)","(74, 73)","(-104.0, 0.0)","(79, 84)","(-42, 112)","(0.0, 36.0)","(25, 60)","(30, 71)","(92, -4)","(11, 116)","(-80, -26)","(-129, -39)",1,1,0,45481
"(49, 13)","(48, 49)","(-103.0, 0.0)","(75, 73)","(80, 84)","(-41, 112)","(0.0, 36.0)","(26, 60)","(31, 71)","(93, -4)","(12, 116)","(-79, -26)","(-128, -39)",1,1,0,45519
"(49, 13)","(49, 49)","(-102.0, 0.0)","(76, 73)","(81, 84)","(-40, 112)","(0, 36)","(27, 60)","(32, 71)","(94, -4)","(13, 116)","(-78, -26)","(-127, -39)",1,1,0,45556
"(49, 13)","(50, 49)","(-101.0, 0.0)","(77, 73)","(82, 84)","(-39, 112)","(1, 36)","(28, 60)","(33, 71)","(95, -4)","(14, 116)","(-77, -26)","(-126, -39)",1,1,0,45593
"(49, 13)","(51, 49)","(-100.0, 0.0)","(78, 73)","(83, 84)","(-38, 112)","(2, 36)","(29, 60)","(34, 71)","(96, -4)","(15, 116)","(-76, -26)","(-125, -39)",1,1,0,45630
"(49, 13)","(52, 49)","(-99.0, 0.0)","(79, 73)","(-37, 112)","(84, 84)","(3, 36)","(30, 60)","(35, 71)","(97, -4)","(16, 116)","(-75, -26)","(-124, -39)",1,1,0,45667
"(49, 13)","(53, 49)","(-98.0, 0.0)","(80, 73)","(-36, 112)","(85, 84)","(4, 36)","(31, 60)","(36, 71)","(98, -4)","(17, 116)","(-74, -26)","(-123, -39)",1,1,0,45704
"(49, 13)","(54, 49)","(-97.0, 0.0)","(81, 73)","(-35, 112)","(86, 84)","(5, 36)","(32, 60)","(37, 71)","(99, -4)","(18, 116)","(-73, -26)","(-122, -39)",1,1,0,45741
"(49, 13)","(55, 49)","(-96.0, 0.0)","(82, 73)","(-34, 112)","(87, 84)","(6, 36)","(33, 60)","(38, 71)","(100, -4)","(19, 116)","(-72, -26)","(-121, -39)",1,1,0,45778
"(49, 13)","(56, 49)","(-95.0, 0.0)","(83, 73)","(-33, 112)","(88, 84)","(7, 36)","(34, 60)","(39, 71)","(101, -4)","(20, 116)","(-71, -26)","(-120, -39)",1,1,0,45815
"(49, 13)","(57, 49)","(-94.0, 0.0)","(84, 73)","(-32, 112)","(89, 84)","(8, 36)","(35, 60)","(40, 71)","(102, -4)","(21, 116)","(-70, -26)","(-119, -39)",1,1,0,45852
"(49, 13)","(58, 49)","(-93.0, 0.0)","(85, 73)","(-31, 112)","(90, 84)","(9, 36)","(36, 60)","(41, 71)","(103, -4)","(22, 116)","(-69, -26)","(-118, -39)",1,1,0,45889
"(49, 13)","(59, 49)","(-92.0, 0.0)","(86, 73)","(-30, 112)","(91, 84)","(10, 36)","(37, 60)","(42, 71)","(104, -4)","(23, 116)","(-68, -26)","(-117, -39)",1,1,0,45926
"(49, 13)","(60, 49)","(-91.0, 0.0)","(87, 73)","(-29, 112)","(92, 84)","(11, 36)","(38, 60)","(43, 71)","(105, -4)","(24, 116)","(-67, -26)","(-116, -39)",1,1,0,45963
