P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_action,P2_action,reward,timestamp_milliseconds
"(7, -5)","(-11, -30)","(-13, 77)","(37, -86)","(0.0, 107.0)","(-124, 46)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-37, 5)","(-44, 10)",1,4,200,28519
"(8, -5)","(-10, -30)","(-12, 77)","(38, -86)","(0.0, 107.0)","(-123, 46)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-36, 5)","(-44, 10)",1,4,200,28556
"(9, -5)","(-9, -30)","(-11, 77)","(39, -86)","(0.0, 107.0)","(-122, 46)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-35, 5)","(-44, 10)",1,4,200,28593
"(10, -5)","(-8, -30)","(-10, 77)","(40, -86)","(0.0, 107.0)","(-121, 46)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-34, 5)","(-44, 10)",1,4,200,28630
"(11, -5)","(-7, -30)","(-9, 77)","(41, -86)","(0.0, 107.0)","(-120, 46)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-33, 5)","(-44, 10)",1,4,200,28667
"(12, -5)","(-6, -30)","(-8, 77)","(42, -86)","(0.0, 107.0)","(-119, 46)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-32, 5)","(-44, 10)",1,4,200,28704
"(13, -5)","(-5, -30)","(-7, 77)","(43, -86)","(0.0, 107.0)","(-118, 46)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-31, 5)","(-44, 10)",1,4,200,28741
"(14, -5)","(-4, -30)","(-6, 77)","(44, -86)","(0.0, 107.0)","(-117, 46)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-30, 5)","(-44, 10)",1,4,200,28778
"(15, -5)","(-3, -30)","(-5, 77)","(45, -86)","(0.0, 107.0)","(-116, 46)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-29, 5)","(-44, 10)",1,4,200,28815
"(15, -4)","(-3, -29)","(-5, 78)","(45, -85)","(0.0, 108.0)","(-116, 47)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-29, 6)","(-44, 10)",3,4,200,28852
"(15, -3)","(-3, -28)","(-5, 79)","(45, -84)","(0.0, 109.0)","(-116, 48)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-29, 7)","(-44, 10)",3,4,200,28889
"(15, -2)","(-3, -27)","(-5, 80)","(45, -83)","(0.0, 110.0)","(-116, 49)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-29, 8)","(-44, 10)",3,4,200,28926
"(15, -1)","(-3, -26)","(-5, 81)","(45, -82)","(0.0, 111.0)","(-116, 50)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-29, 9)","(-44, 10)",3,4,200,28963
"(16, -1)","(-2, -26)","(-4, 81)","(46, -82)","(0.0, 111.0)","(-115, 50)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-28, 9)","(-44, 10)",1,4,200,29000
"(17, -1)","(-1, -26)","(-3, 81)","(47, -82)","(0, 111)","(-114, 50)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-27, 9)","(-44, 10)",1,4,200,29036
"(18, -1)","(0, -26)","(-2, 81)","(48, -82)","(1, 111)","(-113, 50)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-26, 9)","(-44, 10)",1,4,200,29071
"(19, -1)","(0.0, -26.0)","(-1, 81)","(49, -82)","(2, 111)","(-112, 50)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-25, 9)","(-44, 10)",1,4,200,29107
"(20, -1)","(0.0, -26.0)","(0, 81)","(50, -82)","(3, 111)","(-111, 50)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-24, 9)","(-44, 10)",1,4,200,29143
"(21, -1)","(0.0, -26.0)","(0.0, 81.0)","(51, -82)","(4, 111)","(-110, 50)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-23, 9)","(-44, 10)",1,4,200,29179
"(22, -1)","(0.0, -26.0)","(0.0, 81.0)","(52, -82)","(5, 111)","(-109, 50)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-22, 9)","(-44, 10)",1,4,200,29214
"(23, -1)","(0.0, -26.0)","(0.0, 81.0)","(53, -82)","(6, 111)","(-108, 50)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-21, 9)","(-44, 10)",1,4,200,29250
"(24, -1)","(0.0, -26.0)","(0.0, 81.0)","(54, -82)","(7, 111)","(-107, 50)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-20, 9)","(-44, 10)",1,4,200,29286
"(25, -1)","(0.0, -26.0)","(0.0, 81.0)","(55, -82)","(8, 111)","(-106, 50)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-19, 9)","(-44, 10)",1,4,200,29321
"(26, -1)","(0.0, -26.0)","(0.0, 81.0)","(56, -82)","(9, 111)","(-105, 50)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-18, 9)","(-44, 10)",1,4,200,29357
"(27, -1)","(0.0, -26.0)","(0.0, 81.0)","(57, -82)","(10, 111)","(-104, 50)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-17, 9)","(-44, 10)",1,4,200,29393
"(28, -1)","(0.0, -26.0)","(0.0, 81.0)","(58, -82)","(11, 111)","(-103, 50)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-16, 9)","(-44, 10)",1,4,200,29429
"(29, -1)","(0.0, -26.0)","(0.0, 81.0)","(59, -82)","(12, 111)","(-102, 50)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-15, 9)","(-44, 10)",1,4,200,29464
"(30, -1)","(0.0, -26.0)","(0.0, 81.0)","(60, -82)","(13, 111)","(-101, 50)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-14, 9)","(-44, 10)",1,4,200,29500
"(31, -1)","(0.0, -26.0)","(0.0, 81.0)","(61, -82)","(-100, 50)","(14, 111)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-13, 9)","(-44, 10)",1,4,200,29536
"(32, -1)","(0.0, -26.0)","(0.0, 81.0)","(62, -82)","(-99, 50)","(15, 111)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-12, 9)","(-44, 10)",1,4,200,29571
"(33, -1)","(0.0, -26.0)","(0.0, 81.0)","(63, -82)","(-98, 50)","(16, 111)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-11, 9)","(-44, 10)",1,4,200,29607
"(34, -1)","(0.0, -26.0)","(0.0, 81.0)","(64, -82)","(-97, 50)","(17, 111)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-10, 9)","(-44, 10)",1,4,200,29643
"(35, -1)","(0.0, -26.0)","(0.0, 81.0)","(65, -82)","(-96, 50)","(18, 111)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-9, 9)","(-44, 10)",1,4,200,29679
"(36, -1)","(0.0, -26.0)","(0.0, 81.0)","(66, -82)","(-95, 50)","(19, 111)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-8, 9)","(-44, 10)",1,4,200,29714
"(37, -1)","(0.0, -26.0)","(0.0, 81.0)","(67, -82)","(-94, 50)","(20, 111)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-7, 9)","(-44, 10)",1,4,200,29750
"(38, -1)","(0.0, -26.0)","(0.0, 81.0)","(-93, 50)","(68, -82)","(21, 111)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-6, 9)","(-44, 10)",1,4,200,29786
"(39, -1)","(0.0, -26.0)","(0.0, 81.0)","(-92, 50)","(69, -82)","(22, 111)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-5, 9)","(-44, 10)",1,4,200,29821
"(40, -1)","(0.0, -26.0)","(0.0, 81.0)","(-91, 50)","(70, -82)","(23, 111)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-4, 9)","(-44, 10)",1,4,200,29857
"(41, -1)","(0.0, -26.0)","(0.0, 81.0)","(-90, 50)","(71, -82)","(24, 111)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-3, 9)","(-44, 10)",1,4,200,29893
"(42, -1)","(0.0, -26.0)","(0.0, 81.0)","(-89, 50)","(72, -82)","(25, 111)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-2, 9)","(-44, 10)",1,4,200,29929
"(43, -1)","(0.0, -26.0)","(0.0, 81.0)","(-88, 50)","(73, -82)","(26, 111)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-1, 9)","(-44, 10)",1,4,200,29964
"(44, -1)","(0.0, -26.0)","(0.0, 81.0)","(-87, 50)","(74, -82)","(27, 111)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(0, 9)","(-44, 10)",1,4,200,30000
"(45, -1)","(0.0, -26.0)","(0.0, 81.0)","(-86, 50)","(75, -82)","(28, 111)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(1, 9)","(-44, 10)",1,4,200,30037
"(46, -1)","(0.0, -26.0)","(0.0, 81.0)","(-85, 50)","(76, -82)","(29, 111)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(2, 9)","(-44, 10)",1,4,200,30074
"(47, -1)","(0.0, -26.0)","(0.0, 81.0)","(-84, 50)","(77, -82)","(30, 111)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(3, 9)","(-44, 10)",1,4,200,30111
"(48, -1)","(0.0, -26.0)","(0.0, 81.0)","(-83, 50)","(78, -82)","(31, 111)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(4, 9)","(-44, 10)",1,4,200,30148
"(49, -1)","(0.0, -26.0)","(0.0, 81.0)","(-82, 50)","(79, -82)","(32, 111)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(5, 9)","(-44, 10)",1,4,200,30185
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30222
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30259
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30296
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30333
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30370
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30407
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30444
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30481
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30519
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30556
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30593
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30630
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30667
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30704
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30741
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30778
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30815
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30852
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30889
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30926
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-81, 50)","(80, -82)","(-29, -112)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(6, 9)","(-44, 10)",1,4,200,30963
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-80, 50)","(81, -82)","(-28, -112)","(-17, -25)","(-19, 82)","(31, -81)","(0.0, 112.0)","(-78, -111)","(7, 9)","(-43, 10)",1,1,200,31000
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-79, 50)","(-27, -112)","(82, -82)","(-16, -25)","(-18, 82)","(32, -81)","(0.0, 112.0)","(-77, -111)","(8, 9)","(-42, 10)",1,1,200,31037
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-78, 50)","(-26, -112)","(83, -82)","(-15, -25)","(-17, 82)","(33, -81)","(0.0, 112.0)","(-76, -111)","(9, 9)","(-41, 10)",1,1,200,31074
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-77, 50)","(-25, -112)","(37, 111)","(-14, -25)","(-16, 82)","(34, -81)","(0.0, 112.0)","(-75, -111)","(10, 9)","(-40, 10)",1,1,200,31111
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-76, 50)","(-24, -112)","(38, 111)","(-13, -25)","(-15, 82)","(35, -81)","(0.0, 112.0)","(-74, -111)","(11, 9)","(-39, 10)",1,1,200,31148
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-75, 50)","(-23, -112)","(39, 111)","(-12, -25)","(-14, 82)","(36, -81)","(0.0, 112.0)","(-73, -111)","(12, 9)","(-38, 10)",1,1,200,31185
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-74, 50)","(-22, -112)","(40, 111)","(-11, -25)","(-13, 82)","(37, -81)","(0.0, 112.0)","(-72, -111)","(13, 9)","(-37, 10)",1,1,200,31222
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-73, 50)","(-21, -112)","(41, 111)","(-10, -25)","(-12, 82)","(38, -81)","(0.0, 112.0)","(-71, -111)","(14, 9)","(-36, 10)",1,1,200,31259
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-72, 50)","(-20, -112)","(42, 111)","(-9, -25)","(-11, 82)","(39, -81)","(0.0, 112.0)","(-70, -111)","(15, 9)","(-35, 10)",1,1,200,31296
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-71, 50)","(-19, -112)","(43, 111)","(-8, -25)","(-10, 82)","(40, -81)","(0.0, 112.0)","(-69, -111)","(16, 9)","(-34, 10)",1,1,200,31333
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-70, 50)","(-18, -112)","(44, 111)","(-7, -25)","(-9, 82)","(41, -81)","(0.0, 112.0)","(-68, -111)","(17, 9)","(-33, 10)",1,1,200,31370
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-69, 50)","(-17, -112)","(45, 111)","(-6, -25)","(-8, 82)","(42, -81)","(0.0, 112.0)","(-119, 51)","(18, 9)","(-32, 10)",1,1,200,31407
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-68, 50)","(-16, -112)","(46, 111)","(-5, -25)","(-7, 82)","(43, -81)","(0.0, 112.0)","(-118, 51)","(19, 9)","(-31, 10)",1,1,200,31444
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-67, 50)","(-15, -112)","(47, 111)","(-4, -25)","(-6, 82)","(44, -81)","(0.0, 112.0)","(-117, 51)","(20, 9)","(-30, 10)",1,1,200,31481
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-66, 50)","(-14, -112)","(48, 111)","(-3, -25)","(-5, 82)","(45, -81)","(0.0, 112.0)","(-116, 51)","(21, 9)","(-29, 10)",1,1,200,31519
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-65, 50)","(-13, -112)","(49, 111)","(-2, -25)","(-4, 82)","(46, -81)","(0.0, 112.0)","(-115, 51)","(22, 9)","(-28, 10)",1,1,200,31556
"(50, -1)","(0.0, -26.0)","(0.0, 81.0)","(-64, 50)","(-12, -112)","(50, 111)","(-1, -25)","(-3, 82)","(47, -81)","(0, 112)","(-114, 51)","(23, 9)","(-27, 10)",1,1,200,31593
"(50, -1)","(0.0, -26.0)","(-63, 50)","(0.0, 81.0)","(-11, -112)","(51, 111)","(0, -25)","(-2, 82)","(48, -81)","(1, 112)","(-113, 51)","(24, 9)","(-26, 10)",1,1,200,31630
"(50, -1)","(0.0, -26.0)","(-62, 50)","(0.0, 81.0)","(-10, -112)","(-70, -100)","(0.0, -25.0)","(-1, 82)","(49, -81)","(2, 112)","(-112, 51)","(25, 9)","(-25, 10)",1,1,200,31667
"(50, -1)","(0.0, -26.0)","(-61, 50)","(0.0, 81.0)","(-9, -112)","(-69, -100)","(0.0, -25.0)","(0, 82)","(50, -81)","(3, 112)","(-111, 51)","(26, 9)","(-24, 10)",1,1,200,31704
"(50, -1)","(0.0, -26.0)","(-60, 50)","(0.0, 81.0)","(-8, -112)","(-68, -100)","(0.0, -25.0)","(0.0, 82.0)","(51, -81)","(4, 112)","(-110, 51)","(27, 9)","(-23, 10)",1,1,200,31741
"(50, -1)","(0.0, -26.0)","(-59, 50)","(0.0, 81.0)","(-7, -112)","(-67, -100)","(0.0, -25.0)","(0.0, 82.0)","(52, -81)","(5, 112)","(-109, 51)","(28, 9)","(-22, 10)",1,1,200,31778
"(50, -1)","(0.0, -26.0)","(-58, 50)","(0.0, 81.0)","(-6, -112)","(-66, -100)","(0.0, -25.0)","(0.0, 82.0)","(53, -81)","(6, 112)","(-108, 51)","(29, 9)","(-21, 10)",1,1,200,31815
"(50, -1)","(0.0, -26.0)","(-57, 50)","(0.0, 81.0)","(-5, -112)","(-65, -100)","(0.0, -25.0)","(0.0, 82.0)","(54, -81)","(7, 112)","(-107, 51)","(30, 9)","(-20, 10)",1,1,200,31852
"(50, -1)","(0.0, -26.0)","(-56, 50)","(0.0, 81.0)","(-4, -112)","(-64, -100)","(0.0, -25.0)","(0.0, 82.0)","(55, -81)","(8, 112)","(-106, 51)","(31, 9)","(-19, 10)",1,1,200,31889
"(50, -1)","(0.0, -26.0)","(-55, 50)","(0.0, 81.0)","(-3, -112)","(-63, -100)","(0.0, -25.0)","(0.0, 82.0)","(56, -81)","(9, 112)","(-105, 51)","(32, 9)","(-18, 10)",1,1,200,31926
"(50, -1)","(0.0, -26.0)","(-54, 50)","(0.0, 81.0)","(-2, -112)","(-62, -100)","(0.0, -25.0)","(0.0, 82.0)","(57, -81)","(10, 112)","(-104, 51)","(33, 9)","(-17, 10)",1,1,200,31963
"(50, -1)","(0.0, -26.0)","(-53, 50)","(0.0, 81.0)","(-1, -112)","(-61, -100)","(0.0, -25.0)","(0.0, 82.0)","(58, -81)","(11, 112)","(-103, 51)","(34, 9)","(-16, 10)",1,1,200,32000
"(50, -1)","(0.0, -26.0)","(-52, 50)","(0.0, 81.0)","(0, -112)","(-60, -100)","(0.0, -25.0)","(0.0, 82.0)","(59, -81)","(12, 112)","(-102, 51)","(35, 9)","(-15, 10)",1,1,200,32071
"(50, -1)","(0.0, -26.0)","(-51, 50)","(0.0, 81.0)","(0.0, -112.0)","(-59, -100)","(0.0, -25.0)","(0.0, 82.0)","(60, -81)","(13, 112)","(-101, 51)","(36, 9)","(-14, 10)",1,1,200,32143
"(50, -1)","(0.0, -26.0)","(-50, 50)","(0.0, 81.0)","(0.0, -112.0)","(-58, -100)","(0.0, -25.0)","(0.0, 82.0)","(61, -81)","(-100, 51)","(14, 112)","(37, 9)","(-13, 10)",1,1,200,32214
"(50, -1)","(0.0, -26.0)","(-49, 50)","(0.0, 81.0)","(0.0, -112.0)","(-57, -100)","(0.0, -25.0)","(0.0, 82.0)","(62, -81)","(-99, 51)","(15, 112)","(38, 9)","(-12, 10)",1,1,200,32285
"(50, -1)","(0.0, -26.0)","(-48, 50)","(0.0, 81.0)","(0.0, -112.0)","(-56, -100)","(0.0, -25.0)","(0.0, 82.0)","(63, -81)","(-98, 51)","(16, 112)","(39, 9)","(-11, 10)",1,1,200,32357
"(50, -1)","(0.0, -26.0)","(-47, 50)","(0.0, 81.0)","(0.0, -112.0)","(-55, -100)","(0.0, -25.0)","(0.0, 82.0)","(64, -81)","(-97, 51)","(17, 112)","(40, 9)","(-10, 10)",1,1,200,32428
"(50, -1)","(0.0, -26.0)","(-46, 50)","(0.0, 81.0)","(0.0, -112.0)","(-54, -100)","(0.0, -25.0)","(0.0, 82.0)","(65, -81)","(-96, 51)","(18, 112)","(41, 9)","(-9, 10)",1,1,200,32500
"(50, -1)","(0.0, -26.0)","(-45, 50)","(0.0, 81.0)","(0.0, -112.0)","(-53, -100)","(0.0, -25.0)","(0.0, 82.0)","(66, -81)","(-95, 51)","(19, 112)","(42, 9)","(-8, 10)",1,1,200,32571
"(50, -1)","(0.0, -26.0)","(-44, 50)","(0.0, 81.0)","(0.0, -112.0)","(-52, -100)","(0.0, -25.0)","(0.0, 82.0)","(67, -81)","(-94, 51)","(20, 112)","(43, 9)","(-7, 10)",1,1,200,32642
"(50, -1)","(0.0, -26.0)","(-43, 50)","(0.0, 81.0)","(0.0, -112.0)","(-51, -100)","(0.0, -25.0)","(0.0, 82.0)","(68, -81)","(-93, 51)","(21, 112)","(44, 9)","(-6, 10)",1,1,200,32714
"(50, -1)","(0.0, -26.0)","(-42, 50)","(0.0, 81.0)","(-50, -100)","(0.0, -112.0)","(0.0, -25.0)","(0.0, 82.0)","(-92, 51)","(69, -81)","(22, 112)","(45, 9)","(-5, 10)",1,1,200,32785
"(50, -1)","(0, -26)","(-41, 50)","(0.0, 81.0)","(-49, -100)","(0.0, -112.0)","(0.0, -25.0)","(0.0, 82.0)","(-91, 51)","(70, -81)","(23, 112)","(46, 9)","(-4, 10)",1,1,200,32856
"(50, -1)","(1, -26)","(-40, 50)","(0.0, 81.0)","(-48, -100)","(0.0, -112.0)","(0.0, -25.0)","(0.0, 82.0)","(-90, 51)","(71, -81)","(24, 112)","(47, 9)","(-3, 10)",1,1,200,32928
"(50, -1)","(2, -26)","(-39, 50)","(0.0, 81.0)","(-47, -100)","(0.0, -112.0)","(0.0, -25.0)","(0.0, 82.0)","(-89, 51)","(72, -81)","(25, 112)","(48, 9)","(-2, 10)",1,1,10200,39999
